.threshold	specificity	sensitivity	model
0.08579638653794175	0.7857142857142857	0.7702702702702703	PCA + Lasso
0.08721569073526803	0.7946428571428572	0.7702702702702703	PCA + Lasso
0.10562527737155258	0.7946428571428572	0.7567567567567568	PCA + Lasso
0.10748868790232802	0.7946428571428572	0.7432432432432432	PCA + Lasso
0.11748524412704509	0.8035714285714286	0.7432432432432432	PCA + Lasso
0.12899602120235487	0.8125	0.7432432432432432	PCA + Lasso
0.13717760079443198	0.8214285714285714	0.7432432432432432	PCA + Lasso
0.16364881547160037	0.8303571428571428	0.7432432432432432	PCA + Lasso
0.22069099756239963	0.8392857142857143	0.7432432432432432	PCA + Lasso
0.2311605321906558	0.8482142857142857	0.7432432432432432	PCA + Lasso
0.23842162133990707	0.8571428571428572	0.7432432432432432	PCA + Lasso
0.23988170407364906	0.8571428571428572	0.7297297297297297	PCA + Lasso
0.25146209677315323	0.8571428571428572	0.7162162162162162	PCA + Lasso
0.2521562023373024	0.8571428571428572	0.7027027027027027	PCA + Lasso
0.2756817107120869	0.8571428571428572	0.6891891891891891	PCA + Lasso
0.2983369886303502	0.8571428571428572	0.6756756756756757	PCA + Lasso
0.3483809610753028	0.8660714285714286	0.6756756756756757	PCA + Lasso
0.372145411095658	0.875	0.6756756756756757	PCA + Lasso
0.3745262277397854	0.875	0.6621621621621622	PCA + Lasso
0.3910590935067144	0.875	0.6486486486486487	PCA + Lasso
0.3999019049838861	0.8839285714285714	0.6486486486486487	PCA + Lasso
0.4218770433887976	0.8839285714285714	0.6351351351351351	PCA + Lasso
0.4707069681788145	0.8928571428571429	0.6351351351351351	PCA + Lasso
0.5252078028097331	0.9017857142857143	0.6351351351351351	PCA + Lasso
0.5411603145337454	0.9017857142857143	0.6216216216216216	PCA + Lasso
0.5650384480783173	0.9107142857142857	0.6216216216216216	PCA + Lasso
0.57305122401428	0.9196428571428571	0.6216216216216216	PCA + Lasso
0.5764522938994409	0.9196428571428571	0.6081081081081081	PCA + Lasso
0.6557612338777465	0.9196428571428571	0.5945945945945946	PCA + Lasso
0.6828607184100239	0.9285714285714286	0.5945945945945946	PCA + Lasso
0.7425131794370857	0.9285714285714286	0.581081081081081	PCA + Lasso
0.7531630688780953	0.9375	0.581081081081081	PCA + Lasso
0.7561962247913241	0.9375	0.5675675675675675	PCA + Lasso
0.764355683708088	0.9375	0.5540540540540541	PCA + Lasso
0.7780686952213144	0.9464285714285714	0.5540540540540541	PCA + Lasso
0.7914042710721834	0.9464285714285714	0.5405405405405406	PCA + Lasso
0.7933034553359718	0.9553571428571429	0.5405405405405406	PCA + Lasso
0.8225219391974884	0.9553571428571429	0.527027027027027	PCA + Lasso
0.8351511627290361	0.9642857142857143	0.527027027027027	PCA + Lasso
0.8448934094976993	0.9642857142857143	0.5135135135135135	PCA + Lasso
0.8720684416857023	0.9642857142857143	0.5	PCA + Lasso
0.8789079563696092	0.9642857142857143	0.4864864864864865	PCA + Lasso
0.8790705642692846	0.9642857142857143	0.47297297297297297	PCA + Lasso
0.8877540157387467	0.9642857142857143	0.4594594594594595	PCA + Lasso
0.8899738816367003	0.9642857142857143	0.44594594594594594	PCA + Lasso
0.9057181917590523	0.9732142857142857	0.44594594594594594	PCA + Lasso
0.9169186942652634	0.9732142857142857	0.43243243243243246	PCA + Lasso
0.9192630788144054	0.9732142857142857	0.4189189189189189	PCA + Lasso
0.922963727642288	0.9732142857142857	0.40540540540540543	PCA + Lasso
0.9277393937923678	0.9732142857142857	0.3918918918918919	PCA + Lasso
0.9375750630462083	0.9732142857142857	0.3783783783783784	PCA + Lasso
0.9379928362892709	0.9821428571428571	0.3783783783783784	PCA + Lasso
0.9437762982859556	0.9821428571428571	0.36486486486486486	PCA + Lasso
0.9649886857971774	0.9821428571428571	0.35135135135135137	PCA + Lasso
0.9663272493775248	0.9821428571428571	0.33783783783783783	PCA + Lasso
0.9859083608521624	0.9821428571428571	0.32432432432432434	PCA + Lasso
0.9863342241258647	0.9910714285714286	0.32432432432432434	PCA + Lasso
0.9900255204528532	0.9910714285714286	0.3108108108108108	PCA + Lasso
0.990526568526224	0.9910714285714286	0.2972972972972973	PCA + Lasso
0.991542147103489	0.9910714285714286	0.28378378378378377	PCA + Lasso
0.9922067112080887	0.9910714285714286	0.2702702702702703	PCA + Lasso
0.9923179790399147	0.9910714285714286	0.25675675675675674	PCA + Lasso
