.threshold	specificity	sensitivity	model
0.2391578661416197	0.6785714285714286	0.8918918918918919	PCA + SVM
0.2407680664702917	0.6875	0.8918918918918919	PCA + SVM
0.24412730290279228	0.6875	0.8783783783783784	PCA + SVM
0.25954606489209875	0.6875	0.8648648648648649	PCA + SVM
0.26741572375773603	0.6964285714285714	0.8648648648648649	PCA + SVM
0.2774947873237722	0.7053571428571428	0.8648648648648649	PCA + SVM
0.27869134348070435	0.7142857142857143	0.8648648648648649	PCA + SVM
0.27883940736204327	0.7142857142857143	0.8513513513513513	PCA + SVM
0.293485193370455	0.7232142857142857	0.8513513513513513	PCA + SVM
0.2943848987926362	0.7321428571428572	0.8513513513513513	PCA + SVM
0.295643779038511	0.7410714285714286	0.8513513513513513	PCA + SVM
0.29598571821070363	0.75	0.8513513513513513	PCA + SVM
