.threshold	specificity	sensitivity	model
-Inf	0	1	Information Gain + SVM
4.2234128383478176e-4	0	1	Information Gain + SVM
7.341304818642147e-4	0.012048192771084376	1	Information Gain + SVM
9.322555344544181e-4	0.02409638554216864	1	Information Gain + SVM
0.0013761204100527502	0.03614457831325302	1	Information Gain + SVM
0.0014520562916244817	0.048192771084337394	1	Information Gain + SVM
0.0017594058533300094	0.06024096385542166	1	Information Gain + SVM
0.0019639954319645714	0.07228915662650603	1	Information Gain + SVM
0.0020106907503676386	0.08433734939759041	1	Information Gain + SVM
0.0022151655110098645	0.09638554216867468	1	Information Gain + SVM
0.002397254494147072	0.10843373493975905	1	Information Gain + SVM
0.002638600478247044	0.12048192771084343	1	Information Gain + SVM
0.002994621353969995	0.1325301204819277	1	Information Gain + SVM
0.0031842643499832013	0.14457831325301207	1	Information Gain + SVM
0.003269480781476264	0.15662650602409633	1	Information Gain + SVM
0.0035040961402081905	0.1686746987951807	1	Information Gain + SVM
0.004517778901660496	0.1807228915662651	1	Information Gain + SVM
0.004778630353787783	0.19277108433734935	1	Information Gain + SVM
0.005181985308310599	0.20481927710843373	1	Information Gain + SVM
0.005255027023250647	0.2168674698795181	1	Information Gain + SVM
0.007793520499335127	0.22891566265060237	1	Information Gain + SVM
0.007869321307594102	0.24096385542168675	1	Information Gain + SVM
0.00798043164680906	0.2530120481927711	1	Information Gain + SVM
0.00827737788820715	0.2650602409638554	1	Information Gain + SVM
0.008554313171273531	0.27710843373493976	1	Information Gain + SVM
0.008566467489491192	0.28915662650602414	1	Information Gain + SVM
0.009006286317224887	0.3012048192771084	1	Information Gain + SVM
0.009387288295909735	0.3132530120481928	1	Information Gain + SVM
0.00960241759421454	0.32530120481927716	1	Information Gain + SVM
0.009711457667647583	0.3373493975903614	1	Information Gain + SVM
0.011332047293643566	0.3493975903614458	1	Information Gain + SVM
0.011760746013277923	0.3614457831325302	1	Information Gain + SVM
0.01234789012692905	0.37349397590361444	1	Information Gain + SVM
0.012496277914200604	0.3855421686746988	1	Information Gain + SVM
0.013004244022021827	0.3975903614457831	1	Information Gain + SVM
0.014899182931061405	0.40963855421686746	1	Information Gain + SVM
0.015241108753886512	0.42168674698795183	1	Information Gain + SVM
0.01714943548768133	0.4337349397590361	1	Information Gain + SVM
0.022614978811739017	0.4457831325301205	1	Information Gain + SVM
0.024455039590022598	0.45783132530120485	1	Information Gain + SVM
0.025317600872486024	0.4698795180722891	1	Information Gain + SVM
0.025793118209202492	0.4819277108433735	1	Information Gain + SVM
0.025967852426539317	0.49397590361445787	1	Information Gain + SVM
0.029384348655450587	0.49397590361445787	0.9846153846153847	Information Gain + SVM
0.03188640772037421	0.5060240963855422	0.9846153846153847	Information Gain + SVM
0.0323001680583872	0.5180722891566265	0.9846153846153847	Information Gain + SVM
0.03955969287674799	0.5301204819277108	0.9846153846153847	Information Gain + SVM
0.04093931263033468	0.5421686746987953	0.9846153846153847	Information Gain + SVM
0.04322520999048185	0.5542168674698795	0.9846153846153847	Information Gain + SVM
0.051811580405527025	0.5662650602409638	0.9846153846153847	Information Gain + SVM
0.0575280713850308	0.5783132530120482	0.9846153846153847	Information Gain + SVM
0.05967244106672076	0.5903614457831325	0.9846153846153847	Information Gain + SVM
0.06755535533345747	0.6024096385542168	0.9846153846153847	Information Gain + SVM
0.07080368478232502	0.6144578313253012	0.9846153846153847	Information Gain + SVM
0.0786514213889764	0.6265060240963856	0.9846153846153847	Information Gain + SVM
0.08775545078732705	0.6385542168674698	0.9846153846153847	Information Gain + SVM
0.08903109404374077	0.6506024096385542	0.9846153846153847	Information Gain + SVM
0.09040637043126643	0.6626506024096386	0.9846153846153847	Information Gain + SVM
0.10731644897578463	0.6746987951807228	0.9846153846153847	Information Gain + SVM
0.10733740685697446	0.6867469879518072	0.9846153846153847	Information Gain + SVM
0.10827547862652787	0.6987951807228916	0.9846153846153847	Information Gain + SVM
0.10985226760432265	0.7108433734939759	0.9846153846153847	Information Gain + SVM
0.1178136800220081	0.7228915662650602	0.9846153846153847	Information Gain + SVM
0.12783605236806206	0.7349397590361446	0.9846153846153847	Information Gain + SVM
0.12981040769662644	0.7469879518072289	0.9846153846153847	Information Gain + SVM
0.13060231790847643	0.7590361445783133	0.9846153846153847	Information Gain + SVM
0.1329945008482527	0.7590361445783133	0.9692307692307692	Information Gain + SVM
0.13413256575641808	0.7590361445783133	0.9538461538461539	Information Gain + SVM
0.13858777142106993	0.7710843373493976	0.9538461538461539	Information Gain + SVM
0.14337609563498432	0.7831325301204819	0.9538461538461539	Information Gain + SVM
0.15352442441630887	0.7951807228915663	0.9538461538461539	Information Gain + SVM
0.15492302089263044	0.8072289156626506	0.9538461538461539	Information Gain + SVM
0.1663172072051644	0.8192771084337349	0.9538461538461539	Information Gain + SVM
0.1710312037309395	0.8313253012048193	0.9538461538461539	Information Gain + SVM
0.17994121743691727	0.8313253012048193	0.9384615384615385	Information Gain + SVM
0.19571445095905315	0.8433734939759037	0.9384615384615385	Information Gain + SVM
0.2333388853355557	0.8554216867469879	0.9384615384615385	Information Gain + SVM
0.23976263125560382	0.8674698795180723	0.9384615384615385	Information Gain + SVM
0.25887177987458443	0.8795180722891567	0.9384615384615385	Information Gain + SVM
0.31200678965553286	0.891566265060241	0.9384615384615385	Information Gain + SVM
0.3136644322890617	0.9036144578313253	0.9384615384615385	Information Gain + SVM
0.32053328290585026	0.9036144578313253	0.9230769230769231	Information Gain + SVM
0.33774708103278217	0.9036144578313253	0.9076923076923077	Information Gain + SVM
