.threshold	specificity	sensitivity	model
0.2924080572020051	0.5892857142857143	0.918918918918919	PCA + Random Forest
0.29259042993547846	0.5982142857142857	0.918918918918919	PCA + Random Forest
0.29971804897834264	0.5982142857142857	0.9054054054054054	PCA + Random Forest
0.30232648151520725	0.6071428571428572	0.9054054054054054	PCA + Random Forest
0.30471215762791165	0.6160714285714286	0.9054054054054054	PCA + Random Forest
0.30624292408306397	0.625	0.9054054054054054	PCA + Random Forest
0.30977565121847744	0.6339285714285714	0.9054054054054054	PCA + Random Forest
0.31010506616334926	0.6428571428571428	0.9054054054054054	PCA + Random Forest
0.31124498593582806	0.6517857142857143	0.9054054054054054	PCA + Random Forest
0.31364929682331644	0.6607142857142857	0.9054054054054054	PCA + Random Forest
0.319481340105531	0.6696428571428572	0.9054054054054054	PCA + Random Forest
0.32094721993429937	0.6696428571428572	0.8918918918918919	PCA + Random Forest
0.32486603436019457	0.6785714285714286	0.8918918918918919	PCA + Random Forest
0.32631911294684984	0.6875	0.8918918918918919	PCA + Random Forest
0.32676578159870734	0.6964285714285714	0.8918918918918919	PCA + Random Forest
0.3273744506577677	0.7053571428571428	0.8918918918918919	PCA + Random Forest
0.3283775209404606	0.7142857142857143	0.8918918918918919	PCA + Random Forest
0.33067427798626725	0.7142857142857143	0.8783783783783784	PCA + Random Forest
0.3349883575075945	0.7232142857142857	0.8783783783783784	PCA + Random Forest
0.3364202909003847	0.7232142857142857	0.8648648648648649	PCA + Random Forest
0.3366040354448449	0.7321428571428572	0.8648648648648649	PCA + Random Forest
0.33959926378994326	0.7410714285714286	0.8648648648648649	PCA + Random Forest
0.34266392627946224	0.75	0.8648648648648649	PCA + Random Forest
0.34603830635316085	0.7589285714285714	0.8648648648648649	PCA + Random Forest
0.3477609489297364	0.7589285714285714	0.8513513513513513	PCA + Random Forest
0.3488927797828135	0.7678571428571428	0.8513513513513513	PCA + Random Forest
0.35058648659151415	0.7678571428571428	0.8378378378378378	PCA + Random Forest
0.37042117465267876	0.7767857142857143	0.8378378378378378	PCA + Random Forest
0.37322701794442725	0.7857142857142857	0.8378378378378378	PCA + Random Forest
0.3736418208924174	0.7857142857142857	0.8243243243243243	PCA + Random Forest
0.37781674355267103	0.7857142857142857	0.8108108108108109	PCA + Random Forest
0.37894633399477623	0.7946428571428572	0.8108108108108109	PCA + Random Forest
0.3921925914911006	0.7946428571428572	0.7972972972972973	PCA + Random Forest
0.3935892104873715	0.8035714285714286	0.7972972972972973	PCA + Random Forest
0.39411107081025226	0.8125	0.7972972972972973	PCA + Random Forest
0.39644785308163494	0.8214285714285714	0.7972972972972973	PCA + Random Forest
0.3988554707642524	0.8214285714285714	0.7837837837837838	PCA + Random Forest
0.3995670165494739	0.8214285714285714	0.7702702702702703	PCA + Random Forest
0.40117718501381394	0.8214285714285714	0.7567567567567568	PCA + Random Forest
0.40231363777911394	0.8303571428571428	0.7567567567567568	PCA + Random Forest
0.40960500238753283	0.8392857142857143	0.7567567567567568	PCA + Random Forest
0.41261834061899455	0.8482142857142857	0.7567567567567568	PCA + Random Forest
0.4151852225975288	0.8482142857142857	0.7432432432432432	PCA + Random Forest
0.42064239972657125	0.8482142857142857	0.7297297297297297	PCA + Random Forest
0.425377837779556	0.8482142857142857	0.7162162162162162	PCA + Random Forest
0.4390499028302058	0.8571428571428572	0.7162162162162162	PCA + Random Forest
0.44079804066009676	0.8571428571428572	0.7027027027027027	PCA + Random Forest
0.4408501053798439	0.8571428571428572	0.6891891891891891	PCA + Random Forest
0.44453796450897887	0.8660714285714286	0.6891891891891891	PCA + Random Forest
0.4462461239024622	0.875	0.6891891891891891	PCA + Random Forest
0.4625174842757651	0.875	0.6756756756756757	PCA + Random Forest
0.4681244054503122	0.8839285714285714	0.6756756756756757	PCA + Random Forest
0.4688235009601539	0.8839285714285714	0.6621621621621622	PCA + Random Forest
0.47083627179508913	0.8839285714285714	0.6486486486486487	PCA + Random Forest
0.47225070831557275	0.8839285714285714	0.6351351351351351	PCA + Random Forest
0.4744890697732539	0.8839285714285714	0.6216216216216216	PCA + Random Forest
0.4813240191270844	0.8928571428571429	0.6216216216216216	PCA + Random Forest
0.48942884066159503	0.8928571428571429	0.6081081081081081	PCA + Random Forest
0.4980455408114192	0.8928571428571429	0.5945945945945946	PCA + Random Forest
0.49971930558299726	0.8928571428571429	0.581081081081081	PCA + Random Forest
0.5022055426447478	0.8928571428571429	0.5675675675675675	PCA + Random Forest
0.503926848710954	0.9017857142857143	0.5675675675675675	PCA + Random Forest
0.5109916189231222	0.9107142857142857	0.5675675675675675	PCA + Random Forest
0.5112071731761926	0.9107142857142857	0.5540540540540541	PCA + Random Forest
0.5162343128134546	0.9196428571428571	0.5540540540540541	PCA + Random Forest
0.5182503177023309	0.9285714285714286	0.5540540540540541	PCA + Random Forest
0.5202976116074175	0.9285714285714286	0.5405405405405406	PCA + Random Forest
0.5253104336443285	0.9285714285714286	0.527027027027027	PCA + Random Forest
0.5277518190070749	0.9375	0.527027027027027	PCA + Random Forest
0.5322476871347696	0.9375	0.5135135135135135	PCA + Random Forest
0.556289437532412	0.9375	0.5	PCA + Random Forest
0.5563315827171906	0.9375	0.4864864864864865	PCA + Random Forest
0.5622934718787875	0.9375	0.47297297297297297	PCA + Random Forest
0.5671640304857527	0.9464285714285714	0.47297297297297297	PCA + Random Forest
0.5699990860171125	0.9464285714285714	0.4594594594594595	PCA + Random Forest
0.5705064513588199	0.9464285714285714	0.44594594594594594	PCA + Random Forest
0.5724482456137554	0.9464285714285714	0.43243243243243246	PCA + Random Forest
0.5795026538670348	0.9553571428571429	0.43243243243243246	PCA + Random Forest
0.5905707837267596	0.9553571428571429	0.4189189189189189	PCA + Random Forest
0.601058455098436	0.9553571428571429	0.40540540540540543	PCA + Random Forest
0.6228930923108075	0.9553571428571429	0.3918918918918919	PCA + Random Forest
0.6234107343756662	0.9553571428571429	0.3783783783783784	PCA + Random Forest
0.6265476910064541	0.9553571428571429	0.36486486486486486	PCA + Random Forest
0.6313346911980806	0.9642857142857143	0.36486486486486486	PCA + Random Forest
0.6351006346875033	0.9642857142857143	0.35135135135135137	PCA + Random Forest
0.6380523977865131	0.9732142857142857	0.35135135135135137	PCA + Random Forest
0.6449595454273154	0.9732142857142857	0.33783783783783783	PCA + Random Forest
0.6477619633514125	0.9732142857142857	0.32432432432432434	PCA + Random Forest
0.6482393856143852	0.9732142857142857	0.3108108108108108	PCA + Random Forest
0.6485289908097812	0.9821428571428571	0.3108108108108108	PCA + Random Forest
0.6508011249443739	0.9821428571428571	0.2972972972972973	PCA + Random Forest
0.6616336497176858	0.9821428571428571	0.28378378378378377	PCA + Random Forest
0.6791867151747193	0.9821428571428571	0.2702702702702703	PCA + Random Forest
0.6852707110226581	0.9821428571428571	0.25675675675675674	PCA + Random Forest
0.686937801315149	0.9821428571428571	0.24324324324324326	PCA + Random Forest
0.6978797702343105	0.9821428571428571	0.22972972972972974	PCA + Random Forest
0.6989940313011375	0.9821428571428571	0.21621621621621623	PCA + Random Forest
0.7045507178784893	0.9910714285714286	0.21621621621621623	PCA + Random Forest
0.7101689911109115	0.9910714285714286	0.20270270270270271	PCA + Random Forest
0.7139352041051216	1	0.20270270270270271	PCA + Random Forest
0.7210633854544286	1	0.1891891891891892	PCA + Random Forest
0.7214271279444439	1	0.17567567567567569	PCA + Random Forest
0.7271368046073766	1	0.16216216216216217	PCA + Random Forest
0.74755847496305	1	0.14864864864864866	PCA + Random Forest
0.7654089433390157	1	0.13513513513513514	PCA + Random Forest
0.7668983982877406	1	0.12162162162162163	PCA + Random Forest
0.7711720532297052	1	0.10810810810810811	PCA + Random Forest
0.7855585685596358	1	0.0945945945945946	PCA + Random Forest
0.7898813046644441	1	0.08108108108108109	PCA + Random Forest
0.7973308539186555	1	0.06756756756756757	PCA + Random Forest
0.819303680023717	1	0.05405405405405406	PCA + Random Forest
0.823850106053601	1	0.04054054054054054	PCA + Random Forest
0.8334001434068797	1	0.02702702702702703	PCA + Random Forest
0.9036545204577727	1	0.013513513513513514	PCA + Random Forest
Inf	1	0	PCA + Random Forest
